run_id,config,mesh,mtls,level,rep,steady_start_utc,steady_end_utc,row_type,service,scenario,rps_target,reqs,fail_rate,lat_avg_ms,lat_p50_ms,lat_p90_ms,lat_p95_ms,lat_p99_ms,lat_max_ms,app_cpu_milli_mean,app_cpu_milli_p95,sidecar_cpu_milli_mean,sidecar_cpu_milli_p95,app_mem_mib_mean,app_mem_mib_max,sidecar_mem_mib_mean,sidecar_mem_mib_max
baseline_differential_S2int_low_r5,baseline_differential_S2int,baseline,na,low,5,1789341527,1789341648,latency,differential,differential_solve,25,3001,0,2.3171909346884414,2.299646,2.833475,3.001349,3.323336,6.305639,,,,,,,,
baseline_differential_S2int_low_r6,baseline_differential_S2int,baseline,na,low,6,1789341716,1789341837,resource,permutation,,,,,,,,,,,0.29761678909478656,0.3779549292430701,,,149.49609375,149.49609375,,
baseline_differential_S2int_low_r6,baseline_differential_S2int,baseline,na,low,6,1789341716,1789341837,resource,fibonacci,,,,,,,,,,,0.14602768138968503,0.1756674003150473,,,186.796875,186.796875,,
baseline_differential_S2int_low_r6,baseline_differential_S2int,baseline,na,low,6,1789341716,1789341837,resource,integration,,,,,,,,,,,17.42150388791475,25.944023283403418,,,184.29817708333334,184.5546875,,
baseline_differential_S2int_low_r6,baseline_differential_S2int,baseline,na,low,6,1789341716,1789341837,resource,differential,,,,,,,,,,,32.63930338910736,41.38461538803692,,,199.14599609375,200.5859375,,
baseline_differential_S2int_low_r6,baseline_differential_S2int,baseline,na,low,6,1789341716,1789341837,resource,digital-filters,,,,,,,,,,,0.3625549625960987,0.45275503217606217,,,200.31754557291666,200.3203125,,
baseline_differential_S2int_low_r6,baseline_differential_S2int,baseline,na,low,6,1789341716,1789341837,resource,video,,,,,,,,,,,0.12674157876893097,0.1564870569669387,,,795.19921875,795.19921875,,
baseline_differential_S2int_low_r6,baseline_differential_S2int,baseline,na,low,6,1789341716,1789341837,resource,_ingress,,,,,,,,,,,9.970299072674475,,,,118.55045572916667,,,
baseline_differential_S2int_low_r6,baseline_differential_S2int,baseline,na,low,6,1789341716,1789341837,latency,differential,differential_solve,25,3001,0,2.4532976821059655,2.40164,2.965991,3.168122,3.48573,5.546409,,,,,,,,
baseline_differential_S2int_low_r7,baseline_differential_S2int,baseline,na,low,7,1789341905,1789342026,resource,permutation,,,,,,,,,,,0.2873302930389072,0.3626554711338331,,,149.49609375,149.49609375,,
baseline_differential_S2int_low_r7,baseline_differential_S2int,baseline,na,low,7,1789341905,1789342026,resource,fibonacci,,,,,,,,,,,0.15377470076571126,0.1788146057880371,,,186.796875,186.796875,,
baseline_differential_S2int_low_r7,baseline_differential_S2int,baseline,na,low,7,1789341905,1789342026,resource,integration,,,,,,,,,,,18.66886745294464,22.984154587522884,,,184.291015625,184.625,,
